Plot-Titel: GeN-2710,,,,,,,,
Anz.,Date,Time,Temp,RH,,,,
2776,2021-05-19,00/01/00 08:45:00,9.583,96.689,,,,
2777,2021-05-19,00/01/00 09:00:00,9.509,94.328,,,,
2778,2021-05-19,00/01/00 09:15:00,9.509,93.998,,,,
2779,2021-05-19,00/01/00 09:30:00,9.583,93.102,,,,
2780,2021-05-19,00/01/00 09:45:00,9.583,92.183,,,,
2781,2021-05-19,00/01/00 10:00:00,9.558,93.249,,,,
2782,2021-05-19,00/01/00 10:15:00,9.583,93.713,,,,
2783,2021-05-19,00/01/00 10:30:00,9.608,93.872,,,,
2784,2021-05-19,00/01/00 10:45:00,9.731,95.17,,,,
2785,2021-05-19,00/01/00 11:00:00,10.247,94.675,,,,
2786,2021-05-19,00/01/00 11:15:00,10.443,92.147,,,,
2787,2021-05-19,00/01/00 11:30:00,11.127,92.58,,,,
2788,2021-05-19,00/01/00 11:45:00,12.606,87.833,,,,
2789,2021-05-19,00/01/00 12:00:00,13.666,81.324,,,,
2790,2021-05-19,00/01/00 12:15:00,14.218,78.024,,,,
2791,2021-05-19,00/01/00 12:30:00,14.816,75.491,,,,
2792,2021-05-19,00/01/00 12:45:00,15.27,67.974,,,,
2793,2021-05-19,00/01/00 13:00:00,15.796,67.837,,,,
2794,2021-05-19,00/01/00 13:15:00,16.01,69.067,,,,
2795,2021-05-19,00/01/00 13:30:00,16.177,63.56,,,,
2796,2021-05-19,00/01/00 13:45:00,16.439,63.782,,,,
2797,2021-05-19,00/01/00 14:00:00,16.511,65.124,,,,
2798,2021-05-19,00/01/00 14:15:00,17.415,58.675,,,,
2799,2021-05-19,00/01/00 14:30:00,17.32,55.804,,,,
2800,2021-05-19,00/01/00 14:45:00,16.987,53.427,,,,
2801,2021-05-19,00/01/00 15:00:00,17.51,54.424,,,,
2802,2021-05-19,00/01/00 15:15:00,18.414,57.037,,,,
2803,2021-05-19,00/01/00 15:30:00,18.723,52.468,,,,
2804,2021-05-19,00/01/00 15:45:00,18.675,51.374,,,,
2805,2021-05-19,00/01/00 16:00:00,18.176,49.403,,,,
2806,2021-05-19,00/01/00 16:15:00,18.675,50.938,,,,
2807,2021-05-19,00/01/00 16:30:00,17.748,53.936,,,,
2808,2021-05-19,00/01/00 16:45:00,14.984,66.525,,,,
2809,2021-05-19,00/01/00 17:00:00,12.871,71.712,,,,
2810,2021-05-19,00/01/00 17:15:00,11.662,77.4,,,,
2811,2021-05-19,00/01/00 17:30:00,11.783,73.893,,,,
2812,2021-05-19,00/01/00 17:45:00,12.001,71.175,,,,
2813,2021-05-19,00/01/00 18:00:00,12.292,72.109,,,,
2814,2021-05-19,00/01/00 18:15:00,13.161,72.534,,,,
2815,2021-05-19,00/01/00 18:30:00,13.81,70.754,,,,
2816,2021-05-19,00/01/00 18:45:00,13.594,67.956,,,,
2817,2021-05-19,00/01/00 19:00:00,13.016,71.001,,,,
2818,2021-05-19,00/01/00 19:15:00,12.485,69.416,,,,
2819,2021-05-19,00/01/00 19:30:00,12.147,72.758,,,,
2820,2021-05-19,00/01/00 19:45:00,12.05,74.087,,,,
2821,2021-05-19,00/01/00 20:00:00,11.759,69.451,,,,
2822,2021-05-19,00/01/00 20:15:00,11.321,70.618,,,,
2823,2021-05-19,00/01/00 20:30:00,11.662,71.307,,,,
2824,2021-05-19,00/01/00 20:45:00,11.904,70.957,,,,
2825,2021-05-19,00/01/00 21:00:00,11.492,70.282,,,,
2826,2021-05-19,00/01/00 21:15:00,10.785,77.545,,,,
2827,2021-05-19,00/01/00 21:30:00,10.1,80.777,,,,
2828,2021-05-19,00/01/00 21:45:00,9.435,83.526,,,,
2829,2021-05-19,00/01/00 22:00:00,8.891,82.974,,,,
2830,2021-05-19,00/01/00 22:15:00,8.568,83.83,,,,
2831,2021-05-19,00/01/00 22:30:00,8.394,84.16,,,,
2832,2021-05-19,00/01/00 22:45:00,8.145,87.433,,,,
2833,2021-05-19,00/01/00 23:00:00,7.745,88.14,,,,
2834,2021-05-19,00/01/00 23:15:00,7.268,88.514,,,,
2835,2021-05-19,00/01/00 23:30:00,6.864,90.465,,,,
2836,2021-05-19,00/01/00 23:45:00,6.661,91.735,,,,
2837,2021-05-20,00/01/00 00:00:00,6.535,92.839,,,,
2838,2021-05-20,00/01/00 00:15:00,6.56,94.075,,,,
2839,2021-05-20,00/01/00 00:30:00,6.535,94.219,,,,
2840,2021-05-20,00/01/00 00:45:00,6.509,94.861,,,,
2841,2021-05-20,00/01/00 01:00:00,6.56,95.471,,,,
2842,2021-05-20,00/01/00 01:15:00,6.712,95.959,,,,
2843,2021-05-20,00/01/00 01:30:00,7.268,94.864,,,,
2844,2021-05-20,00/01/00 01:45:00,7.795,92.129,,,,
2845,2021-05-20,00/01/00 02:00:00,8.095,90.239,,,,
2846,2021-05-20,00/01/00 02:15:00,8.394,87.911,,,,
2847,2021-05-20,00/01/00 02:30:00,8.419,88.228,,,,
2848,2021-05-20,00/01/00 02:45:00,8.17,88.815,,,,
2849,2021-05-20,00/01/00 03:00:00,7.92,89.321,,,,
2850,2021-05-20,00/01/00 03:15:00,7.745,89.225,,,,
2851,2021-05-20,00/01/00 03:30:00,7.368,89.62,,,,
2852,2021-05-20,00/01/00 03:45:00,6.839,91.781,,,,
2853,2021-05-20,00/01/00 04:00:00,6.484,92.699,,,,
2854,2021-05-20,00/01/00 04:15:00,6.458,94.947,,,,
2855,2021-05-20,00/01/00 04:30:00,6.788,95.483,,,,
2856,2021-05-20,00/01/00 04:45:00,7.242,94.807,,,,
2857,2021-05-20,00/01/00 05:00:00,7.645,92.699,,,,
2858,2021-05-20,00/01/00 05:15:00,7.77,91.308,,,,
2859,2021-05-20,00/01/00 05:30:00,7.795,91.059,,,,
2860,2021-05-20,00/01/00 05:45:00,7.77,91.334,,,,
2861,2021-05-20,00/01/00 06:00:00,7.795,92.688,,,,
2862,2021-05-20,00/01/00 06:15:00,7.92,93.227,,,,
2863,2021-05-20,00/01/00 06:30:00,7.97,93.72,,,,
2864,2021-05-20,00/01/00 06:45:00,8.02,93.682,,,,
2865,2021-05-20,00/01/00 07:00:00,8.095,93.601,,,,
2866,2021-05-20,00/01/00 07:15:00,8.195,93.551,,,,
2867,2021-05-20,00/01/00 07:30:00,8.369,93.192,,,,
2868,2021-05-20,00/01/00 07:45:00,8.519,93.003,,,,
2869,2021-05-20,00/01/00 08:00:00,8.693,93.784,,,,
2870,2021-05-20,00/01/00 08:15:00,8.866,91.179,,,,
2871,2021-05-20,00/01/00 08:30:00,8.99,91.518,,,,
2872,2021-05-20,00/01/00 08:45:00,8.941,90.633,,,,
2873,2021-05-20,00/01/00 09:00:00,8.916,91.346,,,,
2874,2021-05-20,00/01/00 09:15:00,9.064,91.153,,,,
2875,2021-05-20,00/01/00 09:30:00,9.287,90.875,,,,
2876,2021-05-20,00/01/00 09:45:00,9.583,90.098,,,,
2877,2021-05-20,00/01/00 10:00:00,10.051,89.203,,,,
2878,2021-05-20,00/01/00 10:15:00,10.32,86.438,,,,
2879,2021-05-20,00/01/00 10:30:00,10.736,84.387,,,,
2880,2021-05-20,00/01/00 10:45:00,11.589,81.596,,,,
2881,2021-05-20,00/01/00 11:00:00,11.516,80.494,,,,
2882,2021-05-20,00/01/00 11:15:00,11.394,83.924,,,,
2883,2021-05-20,00/01/00 11:30:00,12.292,79.653,,,,
2884,2021-05-20,00/01/00 11:45:00,13.305,76.97,,,,
2885,2021-05-20,00/01/00 12:00:00,12.992,75.901,,,,
2886,2021-05-20,00/01/00 12:15:00,12.63,79.177,,,,
2887,2021-05-20,00/01/00 12:30:00,13.353,76.115,,,,
2888,2021-05-20,00/01/00 12:45:00,14.601,69.325,,,,
2889,2021-05-20,00/01/00 13:00:00,15.796,64.793,,,,
2890,2021-05-20,00/01/00 13:15:00,15.891,66.804,,,,
2891,2021-05-20,00/01/00 13:30:00,15.079,68.75,,,,
2892,2021-05-20,00/01/00 13:45:00,15.509,64.538,,,,
2893,2021-05-20,00/01/00 14:00:00,15.986,63.616,,,,
2894,2021-05-20,00/01/00 14:15:00,16.487,53.478,,,,
2895,2021-05-20,00/01/00 14:30:00,16.82,60.208,,,,
2896,2021-05-20,00/01/00 14:45:00,17.534,62.988,,,,
2897,2021-05-20,00/01/00 15:00:00,17.225,64.509,,,,
2898,2021-05-20,00/01/00 15:15:00,17.296,61.933,,,,
2899,2021-05-20,00/01/00 15:30:00,17.915,59.238,,,,
2900,2021-05-20,00/01/00 15:45:00,17.368,56.787,,,,
2901,2021-05-20,00/01/00 16:00:00,16.463,56.376,,,,
2902,2021-05-20,00/01/00 16:15:00,16.153,64.472,,,,
2903,2021-05-20,00/01/00 16:30:00,15.915,59.403,,,,
2904,2021-05-20,00/01/00 16:45:00,16.32,57.93,,,,
2905,2021-05-20,00/01/00 17:00:00,16.868,60.906,,,,
2906,2021-05-20,00/01/00 17:15:00,17.296,60.315,,,,
2907,2021-05-20,00/01/00 17:30:00,18.319,56.626,,,,
2908,2021-05-20,00/01/00 17:45:00,18.271,48.915,,,,
2909,2021-05-20,00/01/00 18:00:00,17.701,50.276,,,,
2910,2021-05-20,00/01/00 18:15:00,17.249,57.468,,,,
2911,2021-05-20,00/01/00 18:30:00,16.677,57.532,,,,
2912,2021-05-20,00/01/00 18:45:00,16.225,59.512,,,,
2913,2021-05-20,00/01/00 19:00:00,15.819,60.974,,,,
2914,2021-05-20,00/01/00 19:15:00,15.605,57.095,,,,
2915,2021-05-20,00/01/00 19:30:00,15.533,63.893,,,,
2916,2021-05-20,00/01/00 19:45:00,15.366,64.189,,,,
2917,2021-05-20,00/01/00 20:00:00,14.984,70.261,,,,
2918,2021-05-20,00/01/00 20:15:00,14.625,68.983,,,,
2919,2021-05-20,00/01/00 20:30:00,14.314,75.894,,,,
2920,2021-05-20,00/01/00 20:45:00,13.978,77.277,,,,
2921,2021-05-20,00/01/00 21:00:00,13.618,78.866,,,,
2922,2021-05-20,00/01/00 21:15:00,13.209,79.825,,,,
2923,2021-05-20,00/01/00 21:30:00,12.727,79.115,,,,
2924,2021-05-20,00/01/00 21:45:00,12.268,82.859,,,,
2925,2021-05-20,00/01/00 22:00:00,11.88,85.428,,,,
2926,2021-05-20,00/01/00 22:15:00,11.516,85.423,,,,
2927,2021-05-20,00/01/00 22:30:00,11.127,84.745,,,,
2928,2021-05-20,00/01/00 22:45:00,10.785,77.38,,,,
2929,2021-05-20,00/01/00 23:00:00,10.883,77.456,,,,
2930,2021-05-20,00/01/00 23:15:00,10.883,75.744,,,,
2931,2021-05-20,00/01/00 23:30:00,10.956,74.536,,,,
2932,2021-05-20,00/01/00 23:45:00,11.053,75.252,,,,
2933,2021-05-21,00/01/00 00:00:00,10.883,75.522,,,,
2934,2021-05-21,00/01/00 00:15:00,10.59,78.49,,,,
2935,2021-05-21,00/01/00 00:30:00,10.369,75.554,,,,
2936,2021-05-21,00/01/00 00:45:00,10.296,74.402,,,,
2937,2021-05-21,00/01/00 01:00:00,10.418,77.961,,,,
2938,2021-05-21,00/01/00 01:15:00,10.345,74.912,,,,
2939,2021-05-21,00/01/00 01:30:00,10.296,73.761,,,,
2940,2021-05-21,00/01/00 01:45:00,10.59,74.767,,,,
2941,2021-05-21,00/01/00 02:00:00,10.712,72.502,,,,
2942,2021-05-21,00/01/00 02:15:00,10.663,72.801,,,,
2943,2021-05-21,00/01/00 02:30:00,10.59,71.015,,,,
2944,2021-05-21,00/01/00 02:45:00,10.565,72.389,,,,
2945,2021-05-21,00/01/00 03:00:00,10.443,74.459,,,,
2946,2021-05-21,00/01/00 03:15:00,10.247,75.252,,,,
2947,2021-05-21,00/01/00 03:30:00,10.1,75.968,,,,
2948,2021-05-21,00/01/00 03:45:00,10.001,77.159,,,,
2949,2021-05-21,00/01/00 04:00:00,9.829,77.862,,,,
2950,2021-05-21,00/01/00 04:15:00,9.657,79.134,,,,
2951,2021-05-21,00/01/00 04:30:00,9.361,81.636,,,,
2952,2021-05-21,00/01/00 04:45:00,8.941,83.784,,,,
2953,2021-05-21,00/01/00 05:00:00,8.717,81.437,,,,
2954,2021-05-21,00/01/00 05:15:00,8.693,82.475,,,,
2955,2021-05-21,00/01/00 05:30:00,8.99,78.065,,,,
2956,2021-05-21,00/01/00 05:45:00,9.361,76.667,,,,
2957,2021-05-21,00/01/00 06:00:00,9.756,74.929,,,,
2958,2021-05-21,00/01/00 06:15:00,10.001,74.064,,,,
2959,2021-05-21,00/01/00 06:30:00,10.051,73.935,,,,
2960,2021-05-21,00/01/00 06:45:00,10.001,74.258,,,,
2961,2021-05-21,00/01/00 07:00:00,9.952,74.471,,,,
2962,2021-05-21,00/01/00 07:15:00,10.1,74.501,,,,
2963,2021-05-21,00/01/00 07:30:00,10.247,74.781,,,,
2964,2021-05-21,00/01/00 07:45:00,10.492,72.767,,,,
2965,2021-05-21,00/01/00 08:00:00,10.736,71.663,,,,
2966,2021-05-21,00/01/00 08:15:00,10.883,71.805,,,,
2967,2021-05-21,00/01/00 08:30:00,11.102,72.551,,,,
2968,2021-05-21,00/01/00 08:45:00,11.613,70.021,,,,
2969,2021-05-21,00/01/00 09:00:00,12.316,69.955,,,,
2970,2021-05-21,00/01/00 09:15:00,12.823,66.978,,,,
2971,2021-05-21,00/01/00 09:30:00,12.92,69.584,,,,
2972,2021-05-21,00/01/00 09:45:00,13.377,65.045,,,,
2973,2021-05-21,00/01/00 10:00:00,14.553,58.887,,,,
2974,2021-05-21,00/01/00 10:15:00,15.461,53.79,,,,
2975,2021-05-21,00/01/00 10:30:00,15.652,55.069,,,,
2976,2021-05-21,00/01/00 10:45:00,15.509,56.535,,,,
2977,2021-05-21,00/01/00 11:00:00,15.629,56.614,,,,
2978,2021-05-21,00/01/00 11:15:00,15.676,60.742,,,,
2979,2021-05-21,00/01/00 11:30:00,15.748,59.256,,,,
2980,2021-05-21,00/01/00 11:45:00,15.796,56.306,,,,
2981,2021-05-21,00/01/00 12:00:00,15.724,56.143,,,,
2982,2021-05-21,00/01/00 12:15:00,15.796,56.336,,,,
2983,2021-05-21,00/01/00 12:30:00,15.939,61.441,,,,
2984,2021-05-21,00/01/00 12:45:00,16.201,60.917,,,,
2985,2021-05-21,00/01/00 13:00:00,16.201,59.959,,,,
2986,2021-05-21,00/01/00 13:15:00,15.796,67.138,,,,
2987,2021-05-21,00/01/00 13:30:00,15.509,67.261,,,,
2988,2021-05-21,00/01/00 13:45:00,15.223,72.369,,,,
2989,2021-05-21,00/01/00 14:00:00,15.127,71.407,,,,
2990,2021-05-21,00/01/00 14:15:00,15.485,70.988,,,,
2991,2021-05-21,00/01/00 14:30:00,16.249,71.335,,,,
2992,2021-05-21,00/01/00 14:45:00,17.034,61.95,,,,
2993,2021-05-21,00/01/00 15:00:00,16.177,57.152,,,,
2994,2021-05-21,00/01/00 15:15:00,15.605,58.993,,,,
2995,2021-05-21,00/01/00 15:30:00,15.27,59.809,,,,
2996,2021-05-21,00/01/00 15:45:00,15.079,61.507,,,,
2997,2021-05-21,00/01/00 16:00:00,15.247,59.057,,,,
2998,2021-05-21,00/01/00 16:15:00,15.414,58.933,,,,
2999,2021-05-21,00/01/00 16:30:00,15.796,58.271,,,,
3000,2021-05-21,00/01/00 16:45:00,15.652,58.67,,,,
3001,2021-05-21,00/01/00 17:00:00,15.605,58.362,,,,
3002,2021-05-21,00/01/00 17:15:00,15.652,55.556,,,,
3003,2021-05-21,00/01/00 17:30:00,15.342,55.114,,,,
3004,2021-05-21,00/01/00 17:45:00,15.318,52.022,,,,
3005,2021-05-21,00/01/00 18:00:00,15.27,54.951,,,,
3006,2021-05-21,00/01/00 18:15:00,15.175,57.903,,,,
3007,2021-05-21,00/01/00 18:30:00,14.984,58.505,,,,
3008,2021-05-21,00/01/00 18:45:00,15.175,58.895,,,,
3009,2021-05-21,00/01/00 19:00:00,15.557,56.966,,,,
3010,2021-05-21,00/01/00 19:15:00,16.749,57.603,,,,
3011,2021-05-21,00/01/00 19:30:00,16.796,54.932,,,,
3012,2021-05-21,00/01/00 19:45:00,15.843,57.313,,,,
3013,2021-05-21,00/01/00 20:00:00,14.768,60.951,,,,
3014,2021-05-21,00/01/00 20:15:00,14.337,61.741,,,,
3015,2021-05-21,00/01/00 20:30:00,13.81,65.995,,,,
3016,2021-05-21,00/01/00 20:45:00,13.497,61.512,,,,
3017,2021-05-21,00/01/00 21:00:00,13.257,68.211,,,,
3018,2021-05-21,00/01/00 21:15:00,12.847,66.722,,,,
3019,2021-05-21,00/01/00 21:30:00,12.63,67.635,,,,
3020,2021-05-21,00/01/00 21:45:00,12.461,69.355,,,,
3021,2021-05-21,00/01/00 22:00:00,12.195,69.704,,,,
3022,2021-05-21,00/01/00 22:15:00,11.904,72.259,,,,
3023,2021-05-21,00/01/00 22:30:00,11.516,73.812,,,,
3024,2021-05-21,00/01/00 22:45:00,11.297,75.163,,,,
3025,2021-05-21,00/01/00 23:00:00,11.102,77.722,,,,
3026,2021-05-21,00/01/00 23:15:00,10.81,79.167,,,,
3027,2021-05-21,00/01/00 23:30:00,10.467,80.1,,,,
3028,2021-05-21,00/01/00 23:45:00,10.247,81.026,,,,
3029,2021-05-22,00/01/00 00:00:00,10.075,82.925,,,,
3030,2021-05-22,00/01/00 00:15:00,9.952,82.495,,,,
3031,2021-05-22,00/01/00 00:30:00,10.051,82.865,,,,
3032,2021-05-22,00/01/00 00:45:00,10.247,79.154,,,,
3033,2021-05-22,00/01/00 01:00:00,10.565,76.645,,,,
3034,2021-05-22,00/01/00 01:15:00,10.565,75.29,,,,
3035,2021-05-22,00/01/00 01:30:00,10.394,75.476,,,,
3036,2021-05-22,00/01/00 01:45:00,10.222,76.49,,,,
3037,2021-05-22,00/01/00 02:00:00,10.001,75.865,,,,
3038,2021-05-22,00/01/00 02:15:00,9.952,76.764,,,,
3039,2021-05-22,00/01/00 02:30:00,9.952,75.468,,,,
3040,2021-05-22,00/01/00 02:45:00,10.1,74.112,,,,
3041,2021-05-22,00/01/00 03:00:00,10.149,73.258,,,,
3042,2021-05-22,00/01/00 03:15:00,10.247,72.101,,,,
3043,2021-05-22,00/01/00 03:30:00,10.394,71.962,,,,
3044,2021-05-22,00/01/00 03:45:00,10.443,71.803,,,,
3045,2021-05-22,00/01/00 04:00:00,10.443,76.399,,,,
3046,2021-05-22,00/01/00 04:15:00,8.916,84.308,,,,
3047,2021-05-22,00/01/00 04:30:00,7.67,88.846,,,,
3048,2021-05-22,00/01/00 04:45:00,7.242,91.987,,,,
3049,2021-05-22,00/01/00 05:00:00,7.091,92.909,,,,
3050,2021-05-22,00/01/00 05:15:00,7.066,92.751,,,,
3051,2021-05-22,00/01/00 05:30:00,7.066,92.801,,,,
3052,2021-05-22,00/01/00 05:45:00,7.116,92.486,,,,
3053,2021-05-22,00/01/00 06:00:00,7.217,92.335,,,,
3054,2021-05-22,00/01/00 06:15:00,7.444,91.199,,,,
3055,2021-05-22,00/01/00 06:30:00,7.469,91.282,,,,
3056,2021-05-22,00/01/00 06:45:00,7.619,91.066,,,,
3057,2021-05-22,00/01/00 07:00:00,7.77,89.206,,,,
3058,2021-05-22,00/01/00 07:15:00,7.77,87.887,,,,
3059,2021-05-22,00/01/00 07:30:00,8.02,86.986,,,,
3060,2021-05-22,00/01/00 07:45:00,8.22,85.253,,,,
3061,2021-05-22,00/01/00 08:00:00,8.344,84.598,,,,
3062,2021-05-22,00/01/00 08:15:00,9.015,81.96,,,,
3063,2021-05-22,00/01/00 08:30:00,9.706,82.251,,,,
3064,2021-05-22,00/01/00 08:45:00,10.247,76.936,,,,
3065,2021-05-22,00/01/00 09:00:00,10.81,77.11,,,,
3066,2021-05-22,00/01/00 09:15:00,11.151,74.325,,,,
3067,2021-05-22,00/01/00 09:30:00,11.346,72.627,,,,
3068,2021-05-22,00/01/00 09:45:00,12.001,67.319,,,,
3069,2021-05-22,00/01/00 10:00:00,12.195,68.503,,,,
3070,2021-05-22,00/01/00 10:15:00,12.098,67.48,,,,
3071,2021-05-22,00/01/00 10:30:00,12.268,65.14,,,,
3072,2021-05-22,00/01/00 10:45:00,13.112,59.998,,,,
3073,2021-05-22,00/01/00 11:00:00,13.401,61.851,,,,
3074,2021-05-22,00/01/00 11:15:00,13.449,57.485,,,,
3075,2021-05-22,00/01/00 11:30:00,13.57,59.089,,,,
3076,2021-05-22,00/01/00 11:45:00,13.714,57.946,,,,
3077,2021-05-22,00/01/00 12:00:00,14.074,61.578,,,,
3078,2021-05-22,00/01/00 12:15:00,14.146,53.661,,,,
3079,2021-05-22,00/01/00 12:30:00,14.649,57.581,,,,
3080,2021-05-22,00/01/00 12:45:00,15.461,55.558,,,,
3081,2021-05-22,00/01/00 13:00:00,15.652,50.959,,,,
3082,2021-05-22,00/01/00 13:15:00,14.984,56.304,,,,
3083,2021-05-22,00/01/00 13:30:00,15.342,47.815,,,,
3084,2021-05-22,00/01/00 13:45:00,16.058,56.74,,,,
3085,2021-05-22,00/01/00 14:00:00,16.606,50.687,,,,
3086,2021-05-22,00/01/00 14:15:00,17.058,49.38,,,,
3087,2021-05-22,00/01/00 14:30:00,17.415,43.854,,,,
3088,2021-05-22,00/01/00 14:45:00,17.368,45.085,,,,
3089,2021-05-22,00/01/00 15:00:00,18.01,44.402,,,,
3090,2021-05-22,00/01/00 15:15:00,17.653,48.834,,,,
3091,2021-05-22,00/01/00 15:30:00,16.272,50.58,,,,
3092,2021-05-22,00/01/00 15:45:00,15.485,54.648,,,,
3093,2021-05-22,00/01/00 16:00:00,16.439,55.429,,,,
3094,2021-05-22,00/01/00 16:15:00,16.939,47.551,,,,
3095,2021-05-22,00/01/00 16:30:00,17.368,51.597,,,,
3096,2021-05-22,00/01/00 16:45:00,18.033,54.131,,,,
3097,2021-05-22,00/01/00 17:00:00,17.701,41.463,,,,
3098,2021-05-22,00/01/00 17:15:00,16.701,44.688,,,,
3099,2021-05-22,00/01/00 17:30:00,15.939,46.17,,,,
3100,2021-05-22,00/01/00 17:45:00,17.32,48.29,,,,
3101,2021-05-22,00/01/00 18:00:00,17.796,51.098,,,,
3102,2021-05-22,00/01/00 18:15:00,18.414,48.777,,,,
3103,2021-05-22,00/01/00 18:30:00,18.319,41.885,,,,
3104,2021-05-22,00/01/00 18:45:00,18.057,42.91,,,,
3105,2021-05-22,00/01/00 19:00:00,17.748,47.592,,,,
3106,2021-05-22,00/01/00 19:15:00,17.415,46.007,,,,
3107,2021-05-22,00/01/00 19:30:00,16.249,55.248,,,,
3108,2021-05-22,00/01/00 19:45:00,16.701,47.584,,,,
3109,2021-05-22,00/01/00 20:00:00,16.844,48.353,,,,
3110,2021-05-22,00/01/00 20:15:00,17.13,49.327,,,,
3111,2021-05-22,00/01/00 20:30:00,16.749,56.267,,,,
3112,2021-05-22,00/01/00 20:45:00,15.318,56.597,,,,
3113,2021-05-22,00/01/00 21:00:00,14.337,53.231,,,,
3114,2021-05-22,00/01/00 21:15:00,14.002,53.792,,,,
3115,2021-05-22,00/01/00 21:30:00,13.57,56.663,,,,
3116,2021-05-22,00/01/00 21:45:00,13.209,58.823,,,,
3117,2021-05-22,00/01/00 22:00:00,12.63,62.898,,,,
3118,2021-05-22,00/01/00 22:15:00,11.904,66.639,,,,
3119,2021-05-22,00/01/00 22:30:00,11.321,68.484,,,,
3120,2021-05-22,00/01/00 22:45:00,10.932,70.77,,,,
3121,2021-05-22,00/01/00 23:00:00,10.81,69.528,,,,
3122,2021-05-22,00/01/00 23:15:00,10.663,78.506,,,,
3123,2021-05-22,00/01/00 23:30:00,10.32,73.794,,,,
3124,2021-05-22,00/01/00 23:45:00,10.173,75.043,,,,
3125,2021-05-23,00/01/00 00:00:00,10.051,77.745,,,,
3126,2021-05-23,00/01/00 00:15:00,9.756,76.365,,,,
3127,2021-05-23,00/01/00 00:30:00,9.213,83.341,,,,
3128,2021-05-23,00/01/00 00:45:00,8.668,84.25,,,,
3129,2021-05-23,00/01/00 01:00:00,8.319,89.24,,,,
3130,2021-05-23,00/01/00 01:15:00,8.07,89.435,,,,
3131,2021-05-23,00/01/00 01:30:00,8.12,85.939,,,,
3132,2021-05-23,00/01/00 01:45:00,9.114,78.282,,,,
3133,2021-05-23,00/01/00 02:00:00,9.583,77.536,,,,
3134,2021-05-23,00/01/00 02:15:00,9.78,79.541,,,,
3135,2021-05-23,00/01/00 02:30:00,9.805,82.354,,,,
3136,2021-05-23,00/01/00 02:45:00,9.756,79.536,,,,
3137,2021-05-23,00/01/00 03:00:00,9.854,81.532,,,,
3138,2021-05-23,00/01/00 03:15:00,9.903,78.069,,,,
3139,2021-05-23,00/01/00 03:30:00,10.001,78.473,,,,
3140,2021-05-23,00/01/00 03:45:00,9.977,82.849,,,,
3141,2021-05-23,00/01/00 04:00:00,9.731,83.86,,,,
3142,2021-05-23,00/01/00 04:15:00,9.509,84.394,,,,
3143,2021-05-23,00/01/00 04:30:00,9.386,84.046,,,,
3144,2021-05-23,00/01/00 04:45:00,9.262,85.817,,,,
3145,2021-05-23,00/01/00 05:00:00,8.643,89.837,,,,
3146,2021-05-23,00/01/00 05:15:00,8.419,91.628,,,,
3147,2021-05-23,00/01/00 05:30:00,8.344,91.558,,,,
3148,2021-05-23,00/01/00 05:45:00,8.27,91.462,,,,
3149,2021-05-23,00/01/00 06:00:00,8.17,91.717,,,,
3150,2021-05-23,00/01/00 06:15:00,8.095,91.774,,,,
3151,2021-05-23,00/01/00 06:30:00,7.97,91.844,,,,
3152,2021-05-23,00/01/00 06:45:00,7.845,92.295,,,,
3153,2021-05-23,00/01/00 07:00:00,7.695,92.763,,,,
3154,2021-05-23,00/01/00 07:15:00,7.72,93.528,,,,
3155,2021-05-23,00/01/00 07:30:00,7.945,92.879,,,,
3156,2021-05-23,00/01/00 07:45:00,8.22,92.036,,,,
3157,2021-05-23,00/01/00 08:00:00,8.344,91.813,,,,
3158,2021-05-23,00/01/00 08:15:00,8.319,92.672,,,,
3159,2021-05-23,00/01/00 08:30:00,8.519,93.333,,,,
3160,2021-05-23,00/01/00 08:45:00,8.866,90.665,,,,
3161,2021-05-23,00/01/00 09:00:00,9.064,92.483,,,,
3162,2021-05-23,00/01/00 09:15:00,9.534,89.335,,,,
3163,2021-05-23,00/01/00 09:30:00,9.756,86.672,,,,
3164,2021-05-23,00/01/00 09:45:00,10.149,86.397,,,,
3165,2021-05-23,00/01/00 10:00:00,10.687,84.189,,,,
3166,2021-05-23,00/01/00 10:15:00,11.078,80.886,,,,
3167,2021-05-23,00/01/00 10:30:00,11.2,79.934,,,,
3168,2021-05-23,00/01/00 10:45:00,11.637,79.045,,,,
3169,2021-05-23,00/01/00 11:00:00,12.147,75.337,,,,
3170,2021-05-23,00/01/00 11:15:00,12.389,73.369,,,,
3171,2021-05-23,00/01/00 11:30:00,12.606,70.951,,,,
3172,2021-05-23,00/01/00 11:45:00,11.759,75.397,,,,
3173,2021-05-23,00/01/00 12:00:00,11.297,80.282,,,,
3174,2021-05-23,00/01/00 12:15:00,10.956,86.034,,,,
3175,2021-05-23,00/01/00 12:30:00,11.467,83.968,,,,
3176,2021-05-23,00/01/00 12:45:00,12.775,81.862,,,,
3177,2021-05-23,00/01/00 13:00:00,13.353,71.607,,,,
3178,2021-05-23,00/01/00 13:15:00,13.209,69.667,,,,
3179,2021-05-23,00/01/00 13:30:00,14.002,67.192,,,,
3180,2021-05-23,00/01/00 13:45:00,14.792,72.684,,,,
3181,2021-05-23,00/01/00 14:00:00,15.509,64.861,,,,
3182,2021-05-23,00/01/00 14:15:00,15.199,64.866,,,,
3183,2021-05-23,00/01/00 14:30:00,15.652,63.855,,,,
3184,2021-05-23,00/01/00 14:45:00,16.487,62.604,,,,
3185,2021-05-23,00/01/00 15:00:00,17.034,57.132,,,,
